"old_url","old_path","old_status","old_type","old_title","old_h1","target_url","target_path","target_status","target_type","confidence","reason","action"
"https://cloverspb.ru/magazin/product/nozh-plastikovyj-prozrachnyj-premium/next","/magazin/product/nozh-plastikovyj-prozrachnyj-premium/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000044","/product/%D0%9D%D0%A4-00000044","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/lozhka-chajnaya-odn-125-mm-bel-ps-rts-100-4000 и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke/prev","/magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke/next","/magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000172","/product/%D0%9D%D0%A4-00000172","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak/prev","/magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak/next","/magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000173","/product/%D0%9D%D0%A4-00000173","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak/prev","/magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000172","/product/%D0%9D%D0%A4-00000172","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-shashlyka-20sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak/next","/magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000133","/product/%D0%9D%D0%A4-00000133","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak/prev","/magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000173","/product/%D0%9D%D0%A4-00000173","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-shashlyka-25sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak/next","/magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak/prev","/magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000133","/product/%D0%9D%D0%A4-00000133","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/zubochistki-v-individ-p-e-upakovke-1000sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak/next","/magazin/product/zubochistki-v-individ-p-e-upakovke-mentol-500sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/palochki-dlya-edy-23-sm-kruglye-s-zubochistkoj-v-pe-upakovke и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-uzelok-bambuk-6sm-100sht-upak/prev","/magazin/product/pika-uzelok-bambuk-6sm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000130","/product/%D0%9D%D0%A4-00000130","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-chernye-pryamye-8-240mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-uzelok-bambuk-6sm-100sht-upak/next","/magazin/product/pika-uzelok-bambuk-6sm-100sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000166","/product/%D0%9D%D0%A4-00000166","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/pika-uzelok-bambuk-10sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-uzelok-bambuk-10sm-100sht-upak/prev","/magazin/product/pika-uzelok-bambuk-10sm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000768","/product/%D0%9D%D0%A4-00000768","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/pika-uzelok-bambuk-6sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-uzelok-bambuk-10sm-100sht-upak/next","/magazin/product/pika-uzelok-bambuk-10sm-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya/prev","/magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000166","/product/%D0%9D%D0%A4-00000166","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/pika-uzelok-bambuk-10sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya/next","/magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000621","/product/%D0%9D%D0%A4-00000621","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak/prev","/magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/pika-mech-ps-cvetn-70mm-500sht-up-rossiya и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak/next","/magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000131","/product/%D0%9D%D0%A4-00000131","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-chernye-5-125mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-chernye-pryamye-8-240mm/prev","/magazin/product/trubochki-chernye-pryamye-8-240mm/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000131","/product/%D0%9D%D0%A4-00000131","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-chernye-5-125mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-chernye-pryamye-8-240mm/next","/magazin/product/trubochki-chernye-pryamye-8-240mm/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000768","/product/%D0%9D%D0%A4-00000768","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/pika-uzelok-bambuk-6sm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-chernye-5-125mm/prev","/magazin/product/trubochki-chernye-5-125mm/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000621","/product/%D0%9D%D0%A4-00000621","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-cvetnye-gofra-5-210mm-1000sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/trubochki-chernye-5-125mm/next","/magazin/product/trubochki-chernye-5-125mm/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000130","/product/%D0%9D%D0%A4-00000130","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/trubochki-chernye-pryamye-8-240mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/butylka-pet-0-5l-gaz-prozrachnaya-s-chernoj-probkoj-100sht-upak/prev","/magazin/product/butylka-pet-0-5l-gaz-prozrachnaya-s-chernoj-probkoj-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%91%D1%83%D1%82%D1%8B%D0%BB%D0%BA%D0%B8","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%91%D1%83%D1%82%D1%8B%D0%BB%D0%BA%D0%B8","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/butylka-prozrachnaya-kvadratnaya-s-probkoj-1000-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/butylka-pet-0-5l-gaz-prozrachnaya-s-chernoj-probkoj-100sht-upak/next","/magazin/product/butylka-pet-0-5l-gaz-prozrachnaya-s-chernoj-probkoj-100sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000388","/product/%D0%9D%D0%A4-00000388","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/butylka-prozrachnaya-kruglaya-s-probkoj-250-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/butylka-pet-1l-gaz-prozrachnaya-s-chernoj-probkoj/prev","/magazin/product/butylka-pet-1l-gaz-prozrachnaya-s-chernoj-probkoj/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000909","/product/%D0%9D%D0%A4-00000909","200","product","HIGH","Старый URL уже перенаправлял на /magazin/product/butylka-prozrachnaya-kruglaya-s-probkoj-100-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/butylka-pet-1l-gaz-prozrachnaya-s-chernoj-probkoj/next","/magazin/product/butylka-pet-1l-gaz-prozrachnaya-s-chernoj-probkoj/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00003547","/product/%D0%9D%D0%A4-00003547","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/butylka-prozrachnaya-kvadratnaya-s-probkoj-300-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/unicum-gold-zhiroudalitel-s-triggerom-500ml/prev","/magazin/product/unicum-gold-zhiroudalitel-s-triggerom-500ml/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/grass-azelit-anti-zhir-600-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/unicum-gold-zhiroudalitel-s-triggerom-500ml/next","/magazin/product/unicum-gold-zhiroudalitel-s-triggerom-500ml/next","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/shumanit-antizhir-bagi-400-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/unicum-gold-zhiroudalitel-3l/prev","/magazin/product/unicum-gold-zhiroudalitel-3l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000063","/product/%D0%9D%D0%A4-00000063","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/adriel-dlya-udaleniya-zhira-5l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/unicum-gold-zhiroudalitel-3l/next","/magazin/product/unicum-gold-zhiroudalitel-3l/next","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/shumanit-antizhir-bagi-3-l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriel-dlya-plit-850ml/prev","/magazin/product/adriel-dlya-plit-850ml/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%96%D0%B8%D1%80%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D0%B8","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/shumanit-antizhir-bagi-3-l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriel-dlya-plit-850ml/next","/magazin/product/adriel-dlya-plit-850ml/next","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/grass-azelit-anti-zhir-600-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriel-dlya-udaleniya-zhira-5l/prev","/magazin/product/adriel-dlya-udaleniya-zhira-5l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00003228","/product/%D0%9D%D0%A4-00003228","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/sredstvo-zhiroudalitel-hot-clean-pro-vv-5-l-4 и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriel-dlya-udaleniya-zhira-5l/next","/magazin/product/adriel-dlya-udaleniya-zhira-5l/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000055","/product/%D0%9D%D0%A4-00000055","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/unicum-gold-zhiroudalitel-3l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/raduga-dlya-posudy-5l/prev","/magazin/product/raduga-dlya-posudy-5l/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BC%D1%8B%D1%82%D1%8C%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D1%8B","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BC%D1%8B%D1%82%D1%8C%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/pemolyuks-chistyashchij-poroshok-400-gr и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/raduga-dlya-posudy-5l/next","/magazin/product/raduga-dlya-posudy-5l/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000629","/product/%D0%9D%D0%A4-00000629","200","product","HIGH","Старый URL уже перенаправлял на /magazin/product/sredstvo-dlya-mytya-posudy-help-5-l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriol-dlya-posudy-5l/prev","/magazin/product/adriol-dlya-posudy-5l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00002609","/product/%D0%9D%D0%A4-00002609","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/sredstvo-dlya-mytya-posudy-purity-new-vv-5l-4 и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/adriol-dlya-posudy-5l/next","/magazin/product/adriol-dlya-posudy-5l/next","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BC%D1%8B%D1%82%D1%8C%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D1%8B","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BC%D1%8B%D1%82%D1%8C%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/pemolyuks-chistyashchij-poroshok-400-gr и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/mister-proper-univ-moyushchee-sr-vo-5l/prev","/magazin/product/mister-proper-univ-moyushchee-sr-vo-5l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000068","/product/%D0%9D%D0%A4-00000068","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/yut-sredstvo-moyushchee-dlya-pola-5l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/mister-proper-univ-moyushchee-sr-vo-5l/next","/magazin/product/mister-proper-univ-moyushchee-sr-vo-5l/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000236","/product/%D0%9D%D0%A4-00000236","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/sredstvo-dlya-mytya-pola-floor-wash-vv-5-l-4 и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/yut-sredstvo-moyushchee-dlya-pola-5l/prev","/magazin/product/yut-sredstvo-moyushchee-dlya-pola-5l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000236","/product/%D0%9D%D0%A4-00000236","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/sredstvo-dlya-mytya-pola-floor-wash-vv-5-l-4 и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/yut-sredstvo-moyushchee-dlya-pola-5l/next","/magazin/product/yut-sredstvo-moyushchee-dlya-pola-5l/next","301","alias","","","https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BF%D0%BE%D0%BB%D0%BE%D0%B2","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0/%D0%94%D0%BB%D1%8F%20%D0%BF%D0%BE%D0%BB%D0%BE%D0%B2","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/mister-proper-univ-moyushchee-sr-vo-5l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/sanoks-chistyashchaya-zhidkost-5l/prev","/magazin/product/sanoks-chistyashchaya-zhidkost-5l/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000654","/product/%D0%9D%D0%A4-00000654","200","product","HIGH","Старый URL уже перенаправлял на /magazin/product/rail-sredstvo-dlya-kuhni-i-plit-500-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/sanoks-chistyashchaya-zhidkost-5l/next","/magazin/product/sanoks-chistyashchaya-zhidkost-5l/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000061","/product/%D0%9D%D0%A4-00000061","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/adrilan-dlya-santehniki-5l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/sanoks-chistyashchaya-zhidkost-750ml/prev","/magazin/product/sanoks-chistyashchaya-zhidkost-750ml/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000061","/product/%D0%9D%D0%A4-00000061","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/adrilan-dlya-santehniki-5l и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/sanoks-chistyashchaya-zhidkost-750ml/next","/magazin/product/sanoks-chistyashchaya-zhidkost-750ml/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00000654","/product/%D0%9D%D0%A4-00000654","200","product","HIGH","Старый URL уже перенаправлял на /magazin/product/rail-sredstvo-dlya-kuhni-i-plit-500-ml и наследует доказанное решение этой сущности","301"
